source_md,heading_path,heading_level,body_length,body_hash,adjudication_status,sub_reason,adjudicator,priority,rationale,batch_target
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,"趋势 3 —— ""社交搜索正在取代传统搜索""",3,317,915316d10b31,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,"趋势 4 —— ""服装成为情绪和身份的载体""",3,359,36ae30dfddb5,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,"趋势 4.1 —— ""时尚红人型商家 = 内容能力即核心竞争力"" 🆕 v0.1.1",3,522,5a4f158097f1,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,"趋势 4.2 —— ""朴素设备时代的内容竞争力公式"" 🆕 v0.1.1",3,546,20bd7ed2495b,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,F. 与现有 ContentType 交付物的调用关系（v0.1 当前状态）,2,83,34947513c4d2,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,本轮已完成回写,3,2357,c54358a8a60c,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,本轮未回写的边界,3,91,96657ac1019b,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,G. 待裁决项,2,953,30b0c0f7efb6,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,H. batch 3 首创机制并入（v0.2 升级 / M6「无损并入」原则执行）,2,171,4ba3e09b4197,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,H.1 α 层 9 种 AI 腔禁用清单 (α-Layer 9 AI-Tone Banned List),3,689,d523d5ff5bbc,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,H.2 β 适用场景标签 (β Scenario Tag) — **M7 用户裁决：升共享层**,3,651,305249a9fde3,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,H.3 5 种声音原型矩阵 (5 Voice Archetypes Matrix),3,702,6c6019b50ce3,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,H.4 学习机制术语库 / 认知科学机制目录 (Learning Mechanism Glossary / Cognitive Science Mechanism Catalog),3,809,a98ed4603047,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,H.5 兵团向口径 (Troop-Facing Register),3,729,c3954439dffd,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,I. v0.2 新增候选引擎登记 (Candidate Engines Pending Full Cardification),2,1480,f4b50dc02e9e,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,J. 跨 ContentType 统一标准 (Cross-CT Unified Standards),2,95,c5089ae51218,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,J.1 玩法分级标准 (Play-Card Tier Standard) — M3 用户裁决,3,688,45a6a55a3bab,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,J.2 隐私同意统一口径 (Privacy Consent Unified Policy) — M5 用户裁决,3,493,9e8d25983564,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,J.3 字段语义映射标准 (Field Semantic Mapping Standard) — 2026-04-14 落盘（v0.2.1）,3,2944,df2e9b030874,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,与 13 份 ContentType 交付物的关键差异点,2,816,6bd800c37279,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,版本记录,2,5717,708205b7593e,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,behind_the_scenes（幕后花絮 / 拍摄与经营幕后）交付物 v0.2,1,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,与 `event_documentary` 的边界（来自 event_documentary 文件 G4）,2,475,1ab07a4b4054,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,A. 北极星,2,228,9bdc40941b9e,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,B. 元素库（原子层）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,B9 隐喻元素,3,79,2ee2ed27af30,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,C2 进阶玩法（少数高手在用）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C2-1 —— ""整条幕后只围绕'今天差点出什么事' / 一条内容的诞生""",4,857,15f8bf8822f5,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C2-2 —— ""不拍 glamour，只拍没人愿意拍的劳动""",4,656,47f32faaaa86,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,C3 突破性玩法（笛语平台主推）,3,0,,unprocessable,short_section_lt_100_chars,auto,,按 5-class 签字 / W2 决议归入 short_section_lt_100_chars,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C3-2 —— ""同一秒的两面 / 平行世界 BTS""",4,873,1a8aea048295,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,"玩法卡 #C3-4 —— ""店的声纹 / 10 个声音组成一条幕后""",4,1116,b762ead2cd37,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,三个未被开发的角度,3,198,261ca173b85c,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"""笛语""平台7种个人创作内容类型：表达载体形态全景研究",1,261,e5dfaaf354ba,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"一、Personal Vlog：从""记录生活""到""表达生活""的跃迁",2,0,,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"主流套路已陷入""Vlog三件套""陷阱",3,297,8a4e46ebe510,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"进阶高手用""不可替代性""破局",3,459,b14c47069e2a,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：6种尚未被充分开发的形式,3,495,f5ffdc8c1025,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"二、Lifestyle Expression：从""独居女生的一天""到散文电影",2,0,,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,主流玩法已被AI批量复制,3,251,7551a904b799,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"进阶创作者以""文案力""和""去精致化""突围",3,347,d407a112ffe7,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：将生活方式变成影像诗,3,384,4366dcc2ec29,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"三、Knowledge Sharing：从""口播+字幕""到脱口秀式科普",2,0,,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,主流套路被信息差话术和数字列表体占满,3,166,29fb0cfb6dbd,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,进阶高手用故事化、实验演示和视觉化破局,3,334,26edba7187d9,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：3种可降维的高级结构,3,575,eec440814f76,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,四、Humor Content：无声喜剧是中国市场的最大蓝海,2,0,,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,反转结尾和情侣对话已高度内卷,3,169,9313b77afc3d,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,进阶高手以人设反差和社会洞察取胜,3,401,5379bb464252,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：无声喜剧和脱口秀结构的系统化,3,268,142966e251d9,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,五、Talent Showcase：从技术炫耀到世界观构建,2,0,,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"主流模板困在""成品先行→过程回放""的循环里",3,127,4f2ef2eff72b,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,进阶创作者将才艺变成社交媒介和情感入口,3,332,e0f510be1a8e,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：ASMR化、失败美学与行为艺术式展示,3,462,7c2b0a2eded1,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"六、Daily Fragment：日常碎片从""好看画面堆砌""走向声音景观和时间胶囊",2,0,,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"主流碎片的致命问题是""碎片无叙事""",3,154,9fb54f1eb8a0,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"进阶碎片靠""有人在碎片里""突围",3,255,848ca08e1a98,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：6种重新定义碎片的形式,3,641,b8b6a88deff0,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"七、Outfit of the Day：穿搭表达从""展示搭配""升级为""概念叙事""",2,0,,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,主流OOTD在数字洪流中快速贬值,3,272,abb15d8c85c4,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,国际标杆Wisdom Kaye将OOTD变成视觉叙事短片,3,508,21a15866e622,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：穿搭作为情绪叙事和社会评论,3,407,f47019542bd6,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,八、跨内容类型的突破性灵感来源,2,0,,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,戛纳广告节获奖作品提供了4种可降维的叙事范式,3,552,bfd73b137692,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,电影手法的降维适配方案,3,201,e92692ced8c9,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,SHOWstudio的时尚影像手法可被个人创作者借鉴,3,229,45e5683a2480,unprocessable,explicitly_unprocessable,auto,,按 5-class 签字 / W2 决议归入 explicitly_unprocessable,
