source_md,heading_path,heading_level,body_length,body_hash,adjudication_status,sub_reason,adjudicator,priority,w10_rationale,batch_target,suggested_layer,suggested_status,confidence,suggestion_rationale,needs_human_review,reviewer_decision,final_layer,final_status,merge_target,production_tier,default_call_pool,review_notes
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：办公室里对着镜头“讲道理”,4,270,86e3cd69e45e,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：创业者一天流水账,4,246,143e4c82ba37,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：老板回答评论区问题,4,201,3ddd08f318df,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：决策日记，不讲人生大道理，只讲一个今天必须做的选择,4,596,55fee50db07f,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：自我矛盾暴露，不塑造“无所不能老板”，而塑造“有局限但还在扛的人”,4,490,94b083b1286c,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**旧样衣审判庭**（原创设想）,4,632,d0a8071c37b2,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**老板不看镜头的一天**（原创设想）,4,567,ebfde91a05b4,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**两代人穿同一件判断**（原创设想）,4,515,c980c59456b0,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,235,37cc1bd271c8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：跟我上一天班,4,213,f31decd900d6,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：工作日常 + 流行音频,4,159,3e42f6b23564,covered_by_pack,quote_in_md,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：岗位知识硬讲解,4,174,c6af6dd21d7b,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：岗位视角不是“我做了什么”，而是“我怎么判断”,4,596,da240b5a4222,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：岗位接力，一件衣服经过几双手,4,426,1b424cf3ee41,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**一件衣服在不同岗位手里**（原创设想）,4,525,52237b870be8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**岗位失误博物馆**（原创设想）,4,502,48054de585fa,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**看不见的劳动配乐**（原创设想）,4,479,32b25cd7061a,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,191,37cc1bd271c8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：高能混剪 + 圆满结束,4,200,945ae2f0a2ca,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：领导讲话 + 观众掌声,4,140,b177d8f947ac,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：美图汇报式纪实,4,157,0abd7cbee0e0,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：倒计时纪实，把整场活动压在“开场前”的空气里,4,548,36ed7b705420,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：一个物件看完整场活动,4,369,b7c80f455b6a,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**开场前一分钟无人声**（原创设想）,4,571,fb2faf684339,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**散场以后，活动才真正开始讲故事**（原创设想）,4,450,722e98c20435,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**后台只拍手忙脚乱，台前永远只拍半个结果**（原创设想）,4,407,52f31f7ea5c0,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,134,37cc1bd271c8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：从草图到成品的爽片,4,176,b30d414492d9,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：设计灵感说明书,4,171,180a8873427e,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：上市前预热式揭秘,4,140,20af3c298543,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：样衣版本树，把“被否决的东西”也拍进去,4,471,67a27e99507a,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：真实使用测试，而不是空口夸产品,4,364,72948bc2a981,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**失败样衣辩论会**（原创设想）,4,517,9d4e8db09782,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**同一张桌子，衣服在时间里慢慢长出来**（原创设想）,4,478,2178e934fbc8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：**顾客尚未出现，但她已经在场**（原创设想）,4,438,8a9f96da10fb,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,一定不行的玩法,3,155,37cc1bd271c8,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L1,extract_l1,,,,确认作为L1判断规则，供质检和生成门禁使用
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：车间走一遍，配解说词,4,163,af95b5d3b260,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：工序说明书短视频,4,130,70157a679ff7,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 3：原料产地口号片,4,149,12381c2111c4,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：只拍一个最难伪装的步骤,4,545,ab0f35fa600d,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：用感官链条拍工艺，不只拍“看”，还拍“听”和“摸”,4,461,cfe4d8a79ed6,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 1：**只拍手，不拍脸**（原创设想）,4,447,75935f9ba476,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
Q2-内容类型种子/企业叙事类GPT5.4.md,玩法 2：**一刀之前的静止**（原创设想）,4,422,b84bc331f8b7,covered_by_pack,parent_anchor,auto,,已被 evidence 直接命中或父 pack 间接覆盖,,L2,extract_l1,low,已入库默认 L1，但 heading/body 命中 L2 词 ['玩法']，建议人工回标,true,override,L2,extract_l2,,instant,true,确认L2玩法卡；补齐生产分级字段
