source_md,heading_level,heading_kind,heading_path,line_no,body_length,body_first_100
Q2-内容类型种子/_index.md,3,md_heading,阶段 5 ：最终索引收口 — ✅ 已完成（2026-04-14）,198,1559,"> ⚠️ **历史快照说明（阶段 7 追加）：** 本阶段描述是 2026-04-14 阶段 5 当时的状态，其中""13 份 v0.1""与""共享层 v0.1.4""等版本措辞均为**快照事实**。**"
Q2-内容类型种子/_index.md,3,md_heading,阶段 6 ：两者均可类 batch 3 全量落盘 — ✅ 已完成（2026-04-14）,219,2043,**触发：** 用户 2026-04-14 确认推进第 3 批，扩展 Q2 工作区从 13 份至全量 18 份。  - ✅ [store_daily-交付物-v0.1.md](store_daily
Q2-内容类型种子/_index.md,3,md_heading,阶段 7 ：业务裁决第 1 轮闭合（85 条悬空收口项全部关闭）— ✅ 已完成（2026-04-14）,245,3003,**触发：** 用户 2026-04-14 完成 4 轮对话裁决，把 18 份 ContentType §G + 共享层 §G + batch 3 首创机制共 **85 条原始悬空收口项**全部关闭
Q2-内容类型种子/_index.md,3,md_heading,阶段 8 ：Q2 闸门 5 关闭 / Q2 正式裁决 — ✅ 已完成（2026-04-14）,300,2414,"**触发：** 领域专家 Faye 2026-04-14 本人明确触发闸门 5，把 Q2 状态从""未裁决""推进到""已裁决""。按 Faye 本人的 Memory 记录（`feedback_avoid_"
Q2-内容类型种子/_index.md,2,md_heading,5. 三个非交付物层面的纪律,348,426,1. **不动 ContentType 清单本身** —— **18 个** ID（个人创作类 7 + 企业叙事类 6 + 两者均可类 5）严格按 [phase-3-Q1-内容生产首批做什么.md]
Q2-内容类型种子/_index.md,2,md_heading,6. 变更记录,356,8325,| 日期 | 变更 | 作者 | |---|---|---| | 2026-04-13 | 初版创建 ; personal_vlog v0.1 试点落盘 ; 三份原料文档清单与合规度登记 | Cla
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,1,md_heading,跨内容类型共享叙事引擎 v0.2.1 正式（Q2 闸门 5 已关闭 / 业务裁决第 1 轮闭合 / G1-G9 全部关闭 / batch 3 首创机制无损并入 / §J.3 字段语义映射标准落盘 / 2026-04-14 由领域专家 Faye 触发）,1,0,
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,元数据,3,708,| 项 | 内容 | |---|---| | 文件性质 | **元工具层**（不是第 8 个 ContentType，而是横跨 7 个 ContentType 的共享技法库） | | 所属层 | Q
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,本文件是什么（核心定义）,16,632,"**本文件不是第 14 个 ContentType。** 它是一份""**横跨 13 个 ContentType 的共享技法库**""（个人创作类 7 + 企业叙事类 6，两者均可类 5 个未来接入）—"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,本文件和 13 份 ContentType 交付物的关系,32,1078,``` ┌─────────────────────────────────────────────────────┐ │   本文件（元工具层）
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,A. 戛纳 4 大叙事范式（已降维到 1 人 1 手机）,61,95,"> 来源：compass §八""跨内容类型的突破性灵感来源""。这 4 个范式原本是戛纳广告节获奖作品的级别，本层已经把它们降维到""1 人 1 手机 + ≤ 200 元预算""可执行的版本。"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 1 —— ""反讽对位叙事""",65,837,| 字段 | 内容 | |---|---| | 原始出处 | Sydney Opera House《Play It Safe》(2024 戛纳 Film Grand Prix) | | 核心原理 |
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 2 —— ""认知反转""",80,810,| 字段 | 内容 | |---|---| | 原始出处 | Orange《WoMen's Football》(2024 戛纳 Film Grand Prix) | | 核心原理 | 先展示精彩画面
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 3 —— ""空间蒙太奇""",95,921,| 字段 | 内容 | |---|---| | 原始出处 | Hornbach《The Square Meter》(2024 戛纳 Film Craft Grand Prix) | | 核心原理 |
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 4 —— ""介质反差""",110,820,| 字段 | 内容 | |---|---| | 原始出处 | Spotify《Spreadbeats》(2024 戛纳 Digital Craft Grand Prix) | | 核心原理 | 在
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,B. 电影手法的降维适配,127,71,"> 来源：compass §八""电影手法的降维适配方案""。这 4 条引擎把电影级别的叙事结构降维到剪映 / CapCut 可以完成的程度。"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 5 —— ""伪一镜到底""",131,1085,"| 字段 | 内容 | |---|---| | 原始出处 | 电影《鸟人》《1917》等长镜头作品 ; 短视频版本被剪映 / CapCut 做成 ""无缝转场"" 模板 | | 核心原理 | 在手掌遮挡"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 6 —— ""节奏断裂""",146,836,| 字段 | 内容 | |---|---| | 原始出处 | 电影剪辑的经典技法——Wes Anderson / 昆汀等导演常用 | | 核心原理 | 前 30 秒正常节奏叙述，**突然停顿 2 秒
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 7 —— ""循环结构""",161,800,"| 字段 | 内容 | |---|---| | 原始出处 | 电影《罗拉快跑》《土拨鼠之日》的时间循环叙事 | | 核心原理 | 视频最后一帧等于第一帧，形成**无限循环**——类似《罗拉快跑》的"""
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 8 —— ""物品 POV""",176,906,"| 字段 | 内容 | |---|---| | 原始出处 | 电影中的""非人视角""镜头——比如微波炉门视角 / 狗的视角 / 镜子的视角 | | 核心原理 | 把手机放进微波炉、洗碗机、书包、抽屉、"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,C. 时尚影像 × 服装行业实证手法,193,219,"> 来源：**compass §八 ""SHOWstudio 的时尚影像手法""**（引擎 #9）+ **compass 企业叙事类 §横跨六种类型的通用创新手法矩阵**（引擎 #10-#13，v0.1"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 9 —— ""一件衣服 + 一个动作 + 30 秒""",197,1106,"| 字段 | 内容 | |---|---| | 原始出处 | Nick Knight 创立的 SHOWstudio（25 年时尚影像先驱）的 ""Moving Fashion"" 概念——向时尚界名人布"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 10 —— ""纯沉默叙事（无解说无 BGM）"" 🆕 v0.1.1",212,1120,"| 字段 | 内容 | |---|---| | 原始出处 | compass 企业叙事类 §横跨矩阵""可行性最高""的第 1 条——由 **Burberry / Bottega Veneta / CO"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 11 —— ""ASMR 感官沉浸（面料 / 缝纫机 / 剪刀声）"" 🆕 v0.1.1",227,1120,"| 字段 | 内容 | |---|---| | 原始出处 | compass 企业叙事类 §横跨矩阵第 2 条——学术研究证实""服装材质声音可建立品牌情感联系"" | | 核心原理 | 用极近场收音放"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 12 —— ""定格动画 / 延时摄影"" 🆕 v0.1.1",242,1185,| 字段 | 内容 | |---|---| | 原始出处 | compass 企业叙事类 §横跨矩阵第 6 条——**Loewe × Suna Fujita 凭此获 2024 年戛纳创意节奢侈品类别
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"引擎 13 —— ""MV / 电影预告片格式"" 🆕 v0.1.1",257,1233,"| 字段 | 内容 | |---|---| | 原始出处 | compass 企业叙事类 §横跨矩阵第 7 条——**Gap × KATSEYE ""Better in Denim""** 用 MV 形"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,D. 引擎 × ContentType 调用矩阵,274,1879,"下表显示 **13 条**共享引擎对 ContentType 的适用度。**⭐⭐⭐⭐** 表示""旗舰匹配""；**⭐⭐⭐** 表示""强匹配，优先推荐调用""；**⭐⭐** 表示""中等匹配""；**⭐**"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,E. 2025-2026 四大内容趋势（平台级背景）,304,97,"> 来源：compass §九""服装行业的内容创新前沿与平台趋势""。这不是""玩法""，而是""**判断玩法的背景**""——所有 ContentType 的内容设计都应该在这 4 条趋势下做取舍。"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"趋势 1 —— ""真实性压倒精致度""",308,392,"**原文要点：** - TikTok 2026 趋势报告明确指出 ""**polished 内容正被 grounding 内容取代**"" - 消费者从""炫耀性消费""转向""体验式消费"" - **55%"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"趋势 2 —— ""微型创作者成为品牌首选合作对象""",321,280,**原文要点：** - 50K 以下粉丝的创作者获得**最高互动率（7-20%）** - 品牌越来越倾向与真实、垂直的小博主合作 - 小红书的去中心化分发对小号友好 - 抖音 2024 年至少 7
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"趋势 3 —— ""社交搜索正在取代传统搜索""",334,317,**原文要点：** - 16-34 岁用户已将社交平台作为品牌研究的主渠道 - **近 1/3 消费者跳过 Google 直接在 TikTok 搜索产品** - 小红书日均搜索量达 **6 亿次**
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"趋势 4 —— ""服装成为情绪和身份的载体""",346,359,**原文要点：** - 从**多巴胺穿搭**（高饱和色彩传递快乐）到**美拉德穿搭**（棕色系传递秋日温暖，抖音话题超 60 亿播放） - 从**新中式穿搭**（2024 年抖音订单量同比增 195
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"趋势 4.1 —— ""时尚红人型商家 = 内容能力即核心竞争力"" 🆕 v0.1.1",358,522,**原文要点（compass 企业叙事类 §2024-2025 结构性趋势）：** - 抖音每天 **90 亿人次**观看服饰内容，贡献了线上零售增量的 **74%** - 真正的增长不在流量，而在
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,"趋势 4.2 —— ""朴素设备时代的内容竞争力公式"" 🆕 v0.1.1",373,546,"**原文要点（compass 企业叙事类 §结论）：** - 2025 年最有效的服装品牌内容竞争力公式：**""朴素设备 × 非凡视角 × 真实情感""** - **Jacquemus** 用 iPh"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,F. 与现有 ContentType 交付物的调用关系（v0.1 当前状态）,388,83,本文件 v0.1 已对**当前已明确识别映射**的玩法卡完成显式回写。回写方式统一为：在玩法卡的「表达元素清单」字段后追加一行 `调用共享引擎：#X（引擎名）`。
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,本轮已完成回写,392,2357,"| 已回写位置 | 引擎 | |---|---| | `personal_vlog` C3-6 ""物件 POV 见证一天"" | 引擎 #8 物品 POV | | `personal_vlog` C3"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,本轮未回写的边界,426,91,- 未识别出稳定映射的玩法卡，继续保持原样 - 未进入正文落盘的未来 ContentType，不提前绑定共享引擎 - §D 调用矩阵继续保留，作为显式回写之外的总览视图  ---
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,G. 待裁决项,434,953,"> **v0.2 状态变化（2026-04-14 业务裁决第 1 轮闭合）：** G1–G6 全部由用户裁决关闭。原""待裁决""列改为""已裁决""列，附用户原话与执行口径。详细业务背景见 [_index"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,H. batch 3 首创机制并入（v0.2 升级 / M6「无损并入」原则执行）,449,171,"> **触发：** 用户 2026-04-14 裁决 M6 = ""**直接无损并入共享层，注意一致性和对齐性**""。本节将 batch 3 落盘时由单文件首创、但本质上跨 ContentType 复"
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,H.1 α 层 9 种 AI 腔禁用清单 (α-Layer 9 AI-Tone Banned List),453,689,| 项 | 内容 | |---|---| | **共享层 ID** | `shared-α-ai-tone-banned-list` | | **类型** | 跨 ContentType 负面样板库
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,H.2 β 适用场景标签 (β Scenario Tag) — **M7 用户裁决：升共享层**,468,651,| 项 | 内容 | |---|---| | **共享层 ID** | `shared-β-scenario-tag` | | **类型** | 玩法卡通用字段 (universal play-ca
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,H.3 5 种声音原型矩阵 (5 Voice Archetypes Matrix),481,702,| 项 | 内容 | |---|---| | **共享层 ID** | `shared-voice-archetypes` | | **类型** | 跨 CT 文案/旁白/口播声音设计资产 (cro
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,H.4 学习机制术语库 / 认知科学机制目录 (Learning Mechanism Glossary / Cognitive Science Mechanism Catalog),495,809,| 项 | 内容 | |---|---| | **共享层 ID** | `shared-learning-mechanism-glossary` | | **类型** | 跨 CT 教学型内容设计资
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,3,md_heading,H.5 兵团向口径 (Troop-Facing Register),509,729,| 项 | 内容 | |---|---| | **共享层 ID** | `shared-troop-facing-register` | | **类型** | ContentType 受众切换口径
Q2-内容类型种子/_shared-narrative-engines-v0.1.md,2,md_heading,I. v0.2 新增候选引擎登记 (Candidate Engines Pending Full Cardification),525,1480,"> **触发：** 本轮业务裁决产生的若干""应进入共享层但尚未做完整引擎卡""的引擎。本节作为**候选登记表**，每条只列编号 + 名称 + 来源 + 简述 + 待 v0.3 全文卡片化。 > > *"
