source_md,heading_path,heading_level,body_length,coverage_status,covered_by_evidence
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,服装行业 behind_the_scenes 方向（v0.2 M4 无痕处理：删去全部具体品牌 / 账号 / 数据 / 仅保留方向描述）,3,333,uncovered,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,行业趋势支撑,3,157,uncovered,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,E. 红线（一定不行的玩法）,2,357,uncovered,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,F. AI 辅助边界,2,343,uncovered,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,1124,uncovered,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,与前 5 份（企业叙事类全员）的差异点,2,1033,uncovered,
Q2-内容类型种子/behind_the_scenes-交付物-v0.1.md,版本记录,2,654,uncovered,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"""笛语""平台7种个人创作内容类型：表达载体形态全景研究",1,261,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"一、Personal Vlog：从""记录生活""到""表达生活""的跃迁",2,0,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"主流套路已陷入""Vlog三件套""陷阱",3,297,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"进阶高手用""不可替代性""破局",3,459,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：6种尚未被充分开发的形式,3,495,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"二、Lifestyle Expression：从""独居女生的一天""到散文电影",2,0,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,主流玩法已被AI批量复制,3,251,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"进阶创作者以""文案力""和""去精致化""突围",3,347,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：将生活方式变成影像诗,3,384,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"三、Knowledge Sharing：从""口播+字幕""到脱口秀式科普",2,0,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,主流套路被信息差话术和数字列表体占满,3,166,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,进阶高手用故事化、实验演示和视觉化破局,3,334,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：3种可降维的高级结构,3,575,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,四、Humor Content：无声喜剧是中国市场的最大蓝海,2,0,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,反转结尾和情侣对话已高度内卷,3,169,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,进阶高手以人设反差和社会洞察取胜,3,401,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：无声喜剧和脱口秀结构的系统化,3,268,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,五、Talent Showcase：从技术炫耀到世界观构建,2,0,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"主流模板困在""成品先行→过程回放""的循环里",3,127,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,进阶创作者将才艺变成社交媒介和情感入口,3,332,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：ASMR化、失败美学与行为艺术式展示,3,462,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"六、Daily Fragment：日常碎片从""好看画面堆砌""走向声音景观和时间胶囊",2,0,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"主流碎片的致命问题是""碎片无叙事""",3,154,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"进阶碎片靠""有人在碎片里""突围",3,255,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：6种重新定义碎片的形式,3,641,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"七、Outfit of the Day：穿搭表达从""展示搭配""升级为""概念叙事""",2,0,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,主流OOTD在数字洪流中快速贬值,3,272,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,国际标杆Wisdom Kaye将OOTD变成视觉叙事短片,3,508,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,突破性玩法：穿搭作为情绪叙事和社会评论,3,407,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,八、跨内容类型的突破性灵感来源,2,0,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,戛纳广告节获奖作品提供了4种可降维的叙事范式,3,552,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,电影手法的降维适配方案,3,201,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,SHOWstudio的时尚影像手法可被个人创作者借鉴,3,229,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,九、服装行业的内容创新前沿与平台趋势,2,0,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,"品牌内容正从""卖产品""进化到""做文化""",3,438,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,2025-2026年4大核心内容趋势,3,507,exempt_unprocessable,
Q2-内容类型种子/compass_artifact_wf-6a00fe44-74d6-4f0c-b6c9-c3e309071f66_text_markdown.md,结论：笛语平台的核心设计启示,2,378,exempt_unprocessable,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,daily_fragment（日常碎片 / 随手记类）交付物 v0.2,1,0,exempt_short_section,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,元数据,2,447,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,240,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,A. 北极星,2,180,covered_by_quote_in_md,EV-KP-product_attribute-content-type-north-star-daily-fragment
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B. 元素库（原子层）,2,0,exempt_short_section,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B1 视觉元素,3,154,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B2 听觉元素,3,90,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B3 人物元素,3,44,exempt_short_section,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B4 场景元素,3,82,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B5 情绪元素,3,59,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B6 文字元素,3,56,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B7 时间元素,3,74,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B8 反差元素,3,62,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,B9 隐喻元素,3,75,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,exempt_short_section,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,0,exempt_short_section,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C1-1 —— ""配热门歌的碎片拼盘""",4,370,covered_by_quote_in_md,EV-KP-product_attribute-content-type-north-star-daily-fragment
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C1-2 —— ""一句话日记 + 一堆小镜头""",4,315,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C1-3 —— ""九宫格 Plog / 随手拍合集""",4,376,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,C2 进阶玩法（少数高手在用）,3,0,exempt_short_section,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C2-1 —— ""季节情绪蒙太奇""",4,518,covered_by_quote_in_md,EV-KP-styling_rule-daily-fragment-fixed-corner-time-fold
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C2-2 —— ""碎片里有一点'真实讲话'""",4,511,covered_by_quote_in_md,EV-KP-styling_rule-daily-fragment-fixed-corner-time-fold
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C2-3 —— ""Photo Dump 美学（看似随意，实则隐形排序）""",4,540,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C2-4 —— ""过程性碎片（自律/成长打卡）""",4,590,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,C3 突破性玩法（笛语平台主推）,3,0,exempt_short_section,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C3-1 —— ""同一个角落，不同的我""",4,722,covered_by_quote_in_md,EV-KP-styling_rule-daily-fragment-fixed-corner-time-fold
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C3-2 —— ""没有脸的生活痕迹""",4,597,covered_by_quote_in_md,EV-KP-styling_rule-daily-fragment-no-face-traces
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C3-3 —— ""碎片按体感排（不按时间）""",4,541,covered_by_quote_in_md,EV-KP-styling_rule-daily-fragment-sensory-sort-not-time
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C3-4 —— ""六声一日（只记录声音，不记录画面事件）""",4,711,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C3-5 —— ""同一把椅子四次（单地点时间折叠）""",4,633,covered_by_quote_in_md,EV-KP-styling_rule-daily-fragment-single-chair-time-fold
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C3-6 —— ""装置艺术式碎片（日常物件规则排列）""",4,548,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C3-7 —— ""诗歌朗诵式碎片（声画对位）""",4,652,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,"玩法卡 #C3-8 —— ""双重时间线（今天 vs 过去）""",4,698,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,D. 服装行业垂直机会,2,91,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,三个未被开发的角度,3,187,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,行业趋势支撑,3,86,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,E. 红线（一定不行的玩法）,2,318,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,F. AI 辅助边界,2,323,covered_by_quote_in_md,EV-KP-product_attribute-content-type-north-star-daily-fragment
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,G. 待裁决项 — **v0.2 全部关闭**,2,546,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,与试点版（personal_vlog）的差异点,2,277,uncovered,
Q2-内容类型种子/daily_fragment-交付物-v0.1.md,版本记录,2,454,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,emotion_expression（情绪表达 / 情绪共鸣 / 共情类内容）交付物 v0.2,1,0,exempt_short_section,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,元数据,2,673,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,本文件是什么（核心定义，防止脱离索引被误读）,2,259,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,⚠️ 本文件的特殊风险：为什么 emotion_expression 需要双层真实性防御,2,0,exempt_short_section,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,1. 这是整个 Q2 里最容易 AI 翻车的 ContentType,3,337,covered_by_quote_in_md,EV-KP-training_unit-emotion-expression-truth-3-questions-prepublish
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,2. 双层真实性防御系统（用户 2026-04-14 裁决 α + β 组合）,3,687,covered_by_quote_in_md,EV-KP-training_unit-emotion-expression-truth-3-questions-prepublish
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,3. 与 batch 1 的 `lifestyle_expression` / `humor_content` 的硬边界,3,282,covered_by_parent_anchor,EV-KP-training_unit-emotion-expression-truth-3-questions-prepublish(anchor-descendant)
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,A. 北极星,2,314,covered_by_quote_in_md,EV-KP-product_attribute-content-type-north-star-emotion-expression
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B. 元素库（原子层）,2,0,exempt_short_section,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B1 视觉元素,3,350,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B2 听觉元素,3,235,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B3 人物元素,3,130,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B4 场景元素,3,137,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B5 情绪元素,3,165,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B6 文字元素,3,162,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B7 时间元素,3,89,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B8 反差元素,3,100,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,B9 隐喻元素,3,122,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,C. 玩法库（核心交付物）,2,0,exempt_short_section,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,C1 主流玩法（默认禁用 / 低优先）,3,163,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C1-1 —— ""怼脸独白 + 伤感 BGM / 成年人崩溃瞬间""",4,585,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C1-2 —— ""鸡汤卡片体 / 纯文字图片""",4,455,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C1-3 —— ""哭腔讲故事 / 戏剧化崩溃表演""",4,616,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,C2 进阶玩法（少数高手在用）,3,157,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C2-1 —— ""脆弱但克制的自我披露 / 具体某一刻崩了一下""",4,1226,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C2-2 —— ""不讲情绪，讲物证 / 情绪被物件替你说出口""",4,1051,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C2-3 —— ""关系映照 / 两个人之间一个很小的动作""",4,1038,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C2-4 —— ""叙事沉浸 / 把观众带进一个小世界""",4,1157,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,C3 突破性玩法（笛语平台主推）,3,116,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C3-1 —— ""一件衣服替我说完今天没说出口的话""",4,1320,covered_by_quote_in_md,EV-KP-styling_rule-emotion-expression-clothes-as-emotion-vessel
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C3-2 —— ""不是我在讲情绪，是空间在替我呼吸""",4,1165,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C3-3 —— ""衣柜情绪谱 / 不穿只挑，把情绪投射到衣服上""",4,1291,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C3-4 —— ""把情绪写成'小票 / 价签 / 洗标' / 服装行业的文本皮肤""",4,1296,uncovered,
Q2-内容类型种子/emotion_expression-交付物-v0.1.md,"玩法卡 #C3-5 —— ""同一张脸的三种结局 / 服装行业 Kuleshov 效应""",4,1610,uncovered,
